route,trip,longitude,latitude,scheduled_time,d_time
L, 1543,-122.504351,37.736125,39000,-27
L, 1542,-122.396431,37.793152,37440,658
L, 1443,-122.396431,37.793152,37440,658
L, 1542,-122.41934,37.775234,37800,637
L, 1443,-122.41934,37.775234,37800,637
L, 1443,-122.435289,37.762683,38040,569
L, 1542,-122.435289,37.762683,38040,569
L, 1443,-122.4658,37.740956,38520,630
L, 1542,-122.4658,37.740956,38520,631
L, 1443,-122.465846,37.740893,38580,572
L, 1542,-122.465846,37.740893,38580,573
L, 1542,-122.478791,37.742967,38940,628
L, 1443,-122.478791,37.742967,38940,629
L, 1542,-122.494218,37.742267,39240,678
L, 1443,-122.494218,37.742267,39240,692
L, 1443,-122.504351,37.736125,39600,789
L, 1542,-122.504351,37.736125,39600,789
L, 1548,-122.396431,37.793152,38040,657
L, 1457,-122.396431,37.793152,38040,657
L, 1457,-122.41934,37.775234,38400,638
L, 1548,-122.41934,37.775234,38400,638
L, 1457,-122.435289,37.762683,38640,575
L, 1548,-122.435289,37.762683,38640,575
L, 1548,-122.4658,37.740956,39120,603
L, 1548,-122.465846,37.740893,39180,544
L, 1457,-122.478791,37.742967,39540,518
L, 1548,-122.478791,37.742967,39540,512
L, 1457,-122.494218,37.742267,39840,547
L, 1548,-122.494218,37.742267,39840,540
L, 1548,-122.504351,37.736125,40200,588
L, 1457,-122.504351,37.736125,40200,543
L, 1476,-122.396431,37.793152,38640,344
L, 1496,-122.396431,37.793152,38640,344
L, 1476,-122.435289,37.762683,39240,241
L, 1476,-122.4658,37.740956,39720,337
L, 1496,-122.4658,37.740956,39720,323
L, 1476,-122.465846,37.740893,39780,277
L, 1496,-122.465846,37.740893,39780,273
L, 1496,-122.478791,37.742967,40140,198
L, 1476,-122.478791,37.742967,40140,215
L, 1476,-122.494218,37.742267,40440,193
L, 1496,-122.494218,37.742267,40440,172
L, 1476,-122.504351,37.736125,40800,313
L, 1496,-122.504351,37.736125,40800,301
L, 1448,-122.396431,37.793152,39240,568
L, 1469,-122.396431,37.793152,39240,570
L, 1469,-122.41934,37.775234,39600,537
L, 1448,-122.41934,37.775234,39600,554
L, 1469,-122.435289,37.762683,39840,478
L, 1448,-122.435289,37.762683,39840,486
L, 1469,-122.4658,37.740956,40320,495
L, 1448,-122.4658,37.740956,40320,511
L, 1448,-122.465846,37.740893,40380,452
L, 1469,-122.465846,37.740893,40380,444
L, 1469,-122.478791,37.742967,40740,517
L, 1448,-122.478791,37.742967,40740,516
L, 1448,-122.494218,37.742267,41040,646
L, 1469,-122.494218,37.742267,41040,636
L, 1448,-122.504351,37.736125,41400,827
L, 1469,-122.504351,37.736125,41400,832
L, 1487,-122.396431,37.793152,39840,355
L, 1487,-122.41934,37.775234,40200,391
L, 1487,-122.435289,37.762683,40440,326
L, 1487,-122.4658,37.740956,40920,397
L, 1487,-122.465846,37.740893,40980,339
L, 1492,-122.478791,37.742967,41340,417
