route,trip,longitude,latitude,scheduled_time,d_time
54, 8415,-122.428676,37.719728,75720,177
54, 8415,-122.441,37.71641,75300,149
54, 8415,-122.44723,37.720863,75120,206
54, 8415,-122.46717,37.711418,74580,132
54, 8189,-122.37313,37.728779,75780,58
54, 8189,-122.388632,37.740344,76260,149
54, 8189,-122.390928,37.734091,75240,34
54, 8189,-122.39285,37.72925,74880,7
54, 8183,-122.37313,37.728779,73980,727
54, 8183,-122.388632,37.740344,74460,708
54, 8183,-122.390928,37.734091,73440,562
54, 8183,-122.39285,37.72925,73080,508
54, 8183,-122.403269,37.727645,72720,451
54, 8183,-122.428676,37.719728,72120,348
54, 8183,-122.441,37.71641,71700,270
54, 8183,-122.44723,37.720863,71520,281
54, 8183,-122.46717,37.711418,70980,225
54, 8183,-122.469273,37.705764,70800,192
54, 8413,-122.37313,37.728779,72540,1581
54, 8413,-122.388632,37.740344,73020,1612
54, 8413,-122.390928,37.734091,72000,1394
54, 8413,-122.39285,37.72925,71640,1342
54, 8413,-122.403269,37.727645,71280,751
54, 8413,-122.428676,37.719728,70680,581
54, 8413,-122.441,37.71641,70260,563
54, 8413,-122.44723,37.720863,70080,473
54, 8413,-122.46717,37.711418,69480,251
54, 8413,-122.469273,37.705764,69300,209
54, 8127,-122.37313,37.728779,71460,117
54, 8127,-122.388632,37.740344,71940,67
54, 8127,-122.390928,37.734091,70920,77
54, 8127,-122.39285,37.72925,70560,47
54, 8127,-122.403269,37.727645,70140,58
54, 8127,-122.428676,37.719728,69540,-3
54, 8127,-122.441,37.71641,69060,38
54, 8127,-122.44723,37.720863,68880,36
54, 8127,-122.46717,37.711418,68280,58
54, 8127,-122.469273,37.705764,68100,85
54, 8134,-122.37313,37.728779,70380,522
54, 8134,-122.388632,37.740344,70860,610
54, 8134,-122.46717,37.711418,67080,142
54, 8134,-122.469273,37.705764,66900,192
54, 8406,-122.37313,37.728779,69300,382
54, 8406,-122.388632,37.740344,69780,415
54, 8406,-122.390928,37.734091,68700,459
54, 8406,-122.39285,37.72925,68280,370
54, 8406,-122.403269,37.727645,67860,318
54, 8406,-122.428676,37.719728,67200,234
54, 8406,-122.441,37.71641,66720,233
54, 8406,-122.44723,37.720863,66480,245
54, 8406,-122.46717,37.711418,65880,151
54, 8406,-122.469273,37.705764,65700,127
54, 8182,-122.37313,37.728779,68160,817
54, 8182,-122.388632,37.740344,68640,930
54, 8182,-122.390928,37.734091,67560,878
54, 8182,-122.39285,37.72925,67140,829
54, 8182,-122.403269,37.727645,66720,849
54, 8182,-122.428676,37.719728,66060,759
54, 8182,-122.441,37.71641,65520,764
54, 8182,-122.44723,37.720863,65280,671
54, 8182,-122.46717,37.711418,64680,541
54, 8182,-122.469273,37.705764,64500,514
54, 8198,-122.37313,37.728779,66960,1549
54, 8198,-122.388632,37.740344,67440,1631
54, 8198,-122.390928,37.734091,66360,1463
54, 8198,-122.39285,37.72925,65940,1425
54, 8198,-122.403269,37.727645,65520,1279
54, 8198,-122.428676,37.719728,64860,955
54, 8198,-122.441,37.71641,64320,883
54, 8198,-122.44723,37.720863,64080,857
54, 8198,-122.46717,37.711418,63480,646
54, 8198,-122.469273,37.705764,63300,673
54, 8183,-122.37313,37.728779,65760,958
54, 8183,-122.388632,37.740344,66240,478
54, 8183,-122.390928,37.734091,65160,1310
54, 8183,-122.39285,37.72925,64740,1612
54, 8183,-122.403269,37.727645,64320,1730
54, 8413,-122.37313,37.728779,64560,519
54, 8413,-122.388632,37.740344,65040,587
54, 8413,-122.390928,37.734091,63960,518
54, 8413,-122.39285,37.72925,63540,412
54, 8413,-122.403269,37.727645,63120,325
54, 8413,-122.428676,37.719728,62460,295
54, 8413,-122.441,37.71641,61920,387
54, 8413,-122.44723,37.720863,61680,382
54, 8413,-122.46717,37.711418,61080,262
54, 8413,-122.469273,37.705764,60900,261
54, 8127,-122.37313,37.728779,63420,126
54, 8127,-122.388632,37.740344,63900,159
54, 8127,-122.390928,37.734091,62820,86
54, 8127,-122.39285,37.72925,62340,8
54, 8127,-122.403269,37.727645,61920,56
