route,trip,longitude,latitude,scheduled_time,d_time
38L, 6220,-122.420635,37.785843,48240,474
38L, 6220,-122.43305,37.784391,48540,493
38L, 6220,-122.446805,37.782509,48780,467
38L, 6220,-122.472423,37.780687,49380,441
38L, 6220,-122.493445,37.779798,49800,409
38L, 6220,-122.509411,37.779023,50100,477
38L, 6208,-122.40248,37.78849,47400,45
38L, 6208,-122.408391,37.787401,47640,24
38L, 6208,-122.420635,37.785843,47880,-49
38L, 6208,-122.43305,37.784391,48180,-119
38L, 6208,-122.446805,37.782509,48420,15
38L, 6208,-122.472423,37.780687,49020,-36
38L, 6208,-122.493445,37.779798,49440,53
38L, 6208,-122.509411,37.779023,49740,65
38L, 6207,-122.40248,37.78849,47040,20
38L, 6207,-122.408391,37.787401,47280,40
38L, 6207,-122.420635,37.785843,47520,-26
38L, 6207,-122.43305,37.784391,47820,-47
38L, 6207,-122.446805,37.782509,48060,-17
38L, 6207,-122.472423,37.780687,48660,33
38L, 6207,-122.493445,37.779798,49080,65
38L, 6207,-122.509411,37.779023,49380,119
38L, 6240,-122.40248,37.78849,89880,86
38L, 6240,-122.408391,37.787401,46920,102
38L, 6240,-122.420635,37.785843,47160,110
38L, 6240,-122.43305,37.784391,47460,33
38L, 6240,-122.446805,37.782509,47700,49
38L, 6240,-122.472423,37.780687,48300,48
38L, 6240,-122.493445,37.779798,48720,40
38L, 6240,-122.509411,37.779023,49020,66
38L, 6285,-122.40248,37.78849,89520,102
38L, 6285,-122.408391,37.787401,89760,130
38L, 6285,-122.420635,37.785843,46800,307
38L, 6285,-122.43305,37.784391,47100,270
38L, 6285,-122.446805,37.782509,47340,308
38L, 6285,-122.472423,37.780687,47940,331
38L, 6285,-122.493445,37.779798,48360,332
38L, 6285,-122.509411,37.779023,48660,392
38L, 6256,-122.40248,37.78849,89160,-14
38L, 6256,-122.408391,37.787401,89400,-103
38L, 6256,-122.420635,37.785843,89640,14
38L, 6256,-122.43305,37.784391,89940,-53
38L, 6256,-122.446805,37.782509,46980,93
38L, 6256,-122.472423,37.780687,47580,38
38L, 6256,-122.493445,37.779798,48000,135
