PUBLIC_ROUTE_NAME,TRIP_ID,BLOCK_NAME,LONGITUDE,LATITUDE,SCHEDULED_ARRIVAL_TIME
05,5216267,506,-122.4838,37.77251,10/7/2012 6:55:00.856000 AM
05,5216267,506,-122.509934,37.773321,10/7/2012 6:48:00.862000 AM
05,5216267,506,-122.411329,37.78129,10/7/2012 7:17:00.868000 AM
05,5216267,506,-122.404586,37.786597,10/7/2012 7:20:00.874000 AM
05,5216213,506,-122.509934,37.773321,10/7/2012 12:24:00.133000 PM
05,5216213,506,-122.404586,37.786597,10/7/2012 1:04:00.139000 PM
05,5216213,506,-122.463837,37.773532,10/7/2012 12:38:00.146000 PM
05,5216213,506,-122.446828,37.775675,10/7/2012 12:44:00.153000 PM
05,5216213,506,-122.4838,37.77251,10/7/2012 12:31:00.158000 PM
05,5216213,506,-122.39352,37.79041,10/7/2012 1:12:00.164000 PM
05,5216213,506,-122.420144,37.77999,10/7/2012 12:56:00.169000 PM
05,5216213,506,-122.411329,37.78129,10/7/2012 1:00:00.174000 PM
05,5216213,506,-122.43851,37.77773,10/7/2012 12:48:00.181000 PM
05,5216256,506,-122.39352,37.79041,10/7/2012 11:06:00.190000 PM
05,5216256,506,-122.420144,37.77999,10/7/2012 10:52:00.196000 PM
05,5216256,506,-122.411329,37.78129,10/7/2012 10:56:00.203000 PM
05,5216256,506,-122.43851,37.77773,10/7/2012 10:46:00.208000 PM
05,5216256,506,-122.463837,37.773532,10/7/2012 10:39:00.215000 PM
05,5216256,506,-122.509934,37.773321,10/7/2012 10:30:00.221000 PM
05,5216256,506,-122.446828,37.775675,10/7/2012 10:43:00.227000 PM
05,5216256,506,-122.4838,37.77251,10/7/2012 10:35:00.234000 PM
06,5316888,601,-122.44535,37.77021,10/7/2012 8:38:00.211000 AM
06,5316888,601,-122.43076,37.77214,10/7/2012 8:33:00.217000 AM
06,5316888,601,-122.466241,37.76204,10/7/2012 8:45:00.223000 AM
06,5316945,603,-122.405744,37.785857,10/7/2012 2:13:00.392000 PM
06,5316945,603,-122.44535,37.77021,10/7/2012 2:34:00.399000 PM
02,5215125,204,-122.40793,37.7883,10/7/2012 8:13:00.177000 AM
02,5215125,204,-122.394917,37.794454,10/7/2012 8:21:00.183000 AM
02,5215125,204,-122.446885,37.787149,10/7/2012 7:57:00.191000 AM
02,5215125,204,-122.432828,37.786086,10/7/2012 8:03:00.198000 AM
02,5215125,204,-122.41956,37.7868,10/7/2012 8:08:00.206000 AM
05,5216179,512,-122.40731,37.78468,10/7/2012 3:29:00.698000 PM
05,5216179,512,-122.412189,37.781166,10/7/2012 3:33:00.704000 PM
05,5216179,512,-122.39352,37.79041,10/7/2012 3:18:00.710000 PM
05,5216179,512,-122.400411,37.790156,10/7/2012 3:24:00.716000 PM
05,5216179,512,-122.42071,37.78009,10/7/2012 3:38:00.722000 PM
05,5216179,512,-122.43822,37.77786,10/7/2012 3:45:00.728000 PM
05,5216179,512,-122.509934,37.773321,10/7/2012 4:08:00.734000 PM
05,5216179,512,-122.48452,37.7726,10/7/2012 4:02:00.741000 PM
05,5216179,512,-122.44627,37.7759,10/7/2012 3:49:00.748000 PM
05,5216179,512,-122.46411,37.77367,10/7/2012 3:56:00.755000 PM
05,5216089,501,-122.509934,37.773321,10/7/2012 8:00:00.282000 PM
05,5216089,501,-122.39352,37.79041,10/7/2012 7:15:00.288000 PM
05,5216089,501,-122.40731,37.78468,10/7/2012 7:25:00.294000 PM
05,5216089,501,-122.46411,37.77367,10/7/2012 7:49:00.300000 PM
05,5216089,501,-122.43822,37.77786,10/7/2012 7:39:00.306000 PM
05,5216089,501,-122.412189,37.781166,10/7/2012 7:29:00.311000 PM
05,5216089,501,-122.48452,37.7726,10/7/2012 7:54:00.317000 PM
05,5216089,501,-122.44627,37.7759,10/7/2012 7:43:00.322000 PM
05,5216089,501,-122.400411,37.790156,10/7/2012 7:21:00.328000 PM
05,5216089,501,-122.42071,37.78009,10/7/2012 7:33:00.335000 PM
03,5215157,303,-122.400674,37.790298,10/7/2012 2:53:00.669000 PM
03,5215157,303,-122.40793,37.7883,10/7/2012 2:46:00.678000 PM
03,5215157,303,-122.44688,37.78737,10/7/2012 2:21:00.686000 PM
03,5215157,303,-122.432828,37.786086,10/7/2012 2:33:00.695000 PM
05,5216256,506,-122.404586,37.786597,10/7/2012 11:00:00.240000 PM
06,5316888,601,-122.419183,37.775243,10/7/2012 8:29:00.231000 AM
06,5316888,601,-122.47074,37.74887,10/7/2012 8:50:00.237000 AM
06,5316888,601,-122.393232,37.793347,10/7/2012 8:13:00.245000 AM
06,5316888,601,-122.405744,37.785857,10/7/2012 8:22:00.251000 AM
02,5215114,205,-122.394917,37.794454,10/7/2012 12:05:00.549000 PM
02,5215114,205,-122.41956,37.7868,10/7/2012 11:51:00.556000 AM
02,5215114,205,-122.473077,37.782498,10/7/2012 11:23:00.562000 AM
02,5215114,205,-122.432828,37.786086,10/7/2012 11:43:00.568000 AM
02,5215114,205,-122.446885,37.787149,10/7/2012 11:37:00.574000 AM
02,5215114,205,-122.40793,37.7883,10/7/2012 11:56:00.580000 AM
02,5215109,204,-122.432828,37.786086,10/7/2012 1:23:00.926000 PM
02,5215109,204,-122.394917,37.794454,10/7/2012 1:45:00.933000 PM
02,5215109,204,-122.40793,37.7883,10/7/2012 1:36:00.939000 PM
02,5215109,204,-122.446885,37.787149,10/7/2012 1:17:00.945000 PM
02,5215109,204,-122.41956,37.7868,10/7/2012 1:31:00.951000 PM
02,5215109,204,-122.473077,37.782498,10/7/2012 1:03:00.957000 PM
05,5216224,502,-122.446828,37.775675,10/7/2012 2:14:00.736000 PM
05,5216224,502,-122.411329,37.78129,10/7/2012 2:30:00.741000 PM
05,5216224,502,-122.43851,37.77773,10/7/2012 2:18:00.746000 PM
05,5216224,502,-122.420144,37.77999,10/7/2012 2:26:00.752000 PM
05,5216224,502,-122.39352,37.79041,10/7/2012 2:42:00.757000 PM
03,5215157,303,-122.41956,37.7868,10/7/2012 2:41:00.704000 PM
06,5316957,601,-122.393232,37.793347,10/7/2012 3:16:00.100000 PM
06,5316957,601,-122.405744,37.785857,10/7/2012 3:25:00.106000 PM
06,5316957,601,-122.44535,37.77021,10/7/2012 3:45:00.113000 PM
06,5316957,601,-122.466241,37.76204,10/7/2012 3:54:00.120000 PM
05,5216119,506,-122.46411,37.77367,10/7/2012 9:53:00.841000 AM
05,5216119,506,-122.400411,37.790156,10/7/2012 9:24:00.847000 AM
05,5216119,506,-122.39352,37.79041,10/7/2012 9:18:00.853000 AM
05,5216119,506,-122.48452,37.7726,10/7/2012 9:59:00.859000 AM
05,5216119,506,-122.412189,37.781166,10/7/2012 9:32:00.865000 AM
05,5216119,506,-122.43822,37.77786,10/7/2012 9:43:00.872000 AM
05,5216119,506,-122.42071,37.78009,10/7/2012 9:36:00.878000 AM
05,5216119,506,-122.509934,37.773321,10/7/2012 10:05:00.884000 AM
05,5216119,506,-122.44627,37.7759,10/7/2012 9:47:00.891000 AM
05,5216119,506,-122.40731,37.78468,10/7/2012 9:28:00.897000 AM
05,5216130,513,-122.412189,37.781166,10/7/2012 4:00:00.459000 PM
05,5216130,513,-122.39352,37.79041,10/7/2012 3:45:00.466000 PM
05,5216130,513,-122.44627,37.7759,10/7/2012 4:16:00.472000 PM
05,5216130,513,-122.42071,37.78009,10/7/2012 4:05:00.478000 PM
05,5216130,513,-122.48452,37.7726,10/7/2012 4:29:00.485000 PM
05,5216130,513,-122.509934,37.773321,10/7/2012 4:35:00.492000 PM
05,5216130,513,-122.46411,37.77367,10/7/2012 4:23:00.499000 PM
05,5216130,513,-122.43822,37.77786,10/7/2012 4:12:00.504000 PM
05,5216130,513,-122.40731,37.78468,10/7/2012 3:56:00.510000 PM
05,5216130,513,-122.400411,37.790156,10/7/2012 3:51:00.517000 PM
05,5216095,510,-122.40731,37.78468,10/7/2012 8:54:00.783000 PM
05,5216095,510,-122.412189,37.781166,10/7/2012 8:58:00.792000 PM
05,5216095,510,-122.48452,37.7726,10/7/2012 9:22:00.800000 PM
05,5216224,502,-122.4838,37.77251,10/7/2012 2:01:00.763000 PM
05,5216224,502,-122.463837,37.773532,10/7/2012 2:08:00.769000 PM
05,5216224,502,-122.404586,37.786597,10/7/2012 2:34:00.775000 PM
05,5216224,502,-122.509934,37.773321,10/7/2012 1:54:00.781000 PM
05,5216109,505,-122.39352,37.79041,10/7/2012 6:45:00.617000 AM
05,5216109,505,-122.509934,37.773321,10/7/2012 7:23:00.623000 AM
05,5216109,505,-122.46411,37.77367,10/7/2012 7:12:00.629000 AM
05,5216109,505,-122.48452,37.7726,10/7/2012 7:17:00.635000 AM
05,5216109,505,-122.44627,37.7759,10/7/2012 7:08:00.641000 AM
05,5216109,505,-122.43822,37.77786,10/7/2012 7:05:00.647000 AM
05,5216109,505,-122.42071,37.78009,10/7/2012 7:00:00.653000 AM
05,5216109,505,-122.40731,37.78468,10/7/2012 6:53:00.660000 AM
05,5216109,505,-122.400411,37.790156,10/7/2012 6:50:00.666000 AM
05,5216109,505,-122.412189,37.781166,10/7/2012 6:56:00.671000 AM
05,5216127,512,-122.46371,37.77397,10/7/2012 9:51:00.092000 AM
05,5216127,512,-122.48452,37.7726,10/7/2012 9:57:00.098000 AM
06,5316957,601,-122.47074,37.74887,10/7/2012 4:00:00.126000 PM
06,5316957,601,-122.43076,37.77214,10/7/2012 3:39:00.133000 PM
06,5316957,601,-122.419183,37.775243,10/7/2012 3:33:00.141000 PM
03,5215163,301,-122.400674,37.790298,10/7/2012 12:53:00.442000 PM
03,5215163,301,-122.40793,37.7883,10/7/2012 12:46:00.448000 PM
03,5215163,301,-122.432828,37.786086,10/7/2012 12:33:00.455000 PM
03,5215163,301,-122.44688,37.78737,10/7/2012 12:21:00.461000 PM
03,5215163,301,-122.41956,37.7868,10/7/2012 12:41:00.467000 PM
02,5215104,202,-122.41956,37.7868,10/7/2012 3:11:00.249000 PM
02,5215104,202,-122.446885,37.787149,10/7/2012 2:57:00.255000 PM
02,5215104,202,-122.40793,37.7883,10/7/2012 3:16:00.260000 PM
05,5216095,510,-122.44627,37.7759,10/7/2012 9:11:00.806000 PM
05,5216095,510,-122.46411,37.77367,10/7/2012 9:17:00.811000 PM
05,5216095,510,-122.43822,37.77786,10/7/2012 9:08:00.818000 PM
05,5216095,510,-122.42071,37.78009,10/7/2012 9:02:00.824000 PM
05,5216095,510,-122.400411,37.790156,10/7/2012 8:50:00.830000 PM
05,5216095,510,-122.39352,37.79041,10/7/2012 8:45:00.835000 PM
05,5216095,510,-122.509934,37.773321,10/7/2012 9:28:00.841000 PM
05,5216233,514,-122.463837,37.773532,10/7/2012 3:28:00.462000 PM
05,5216233,514,-122.43851,37.77773,10/7/2012 3:38:00.470000 PM
05,5216233,514,-122.411329,37.78129,10/7/2012 3:51:00.479000 PM
05,5216233,514,-122.420144,37.77999,10/7/2012 3:46:00.488000 PM
05,5216233,514,-122.446828,37.775675,10/7/2012 3:34:00.497000 PM
05,5216233,514,-122.4838,37.77251,10/7/2012 3:21:00.507000 PM
05,5216233,514,-122.509934,37.773321,10/7/2012 3:14:00.514000 PM
05,5216233,514,-122.404586,37.786597,10/7/2012 3:55:00.521000 PM
05,5216233,514,-122.39352,37.79041,10/7/2012 4:03:00.527000 PM
05,5216309,591,-122.43851,37.77773,10/7/2012 3:21:01.811000 AM
05,5216309,591,-122.446828,37.775675,10/7/2012 3:19:01.819000 AM
05,5216309,591,-122.420144,37.77999,10/7/2012 3:26:01.826000 AM
05,5216309,591,-122.412189,37.781166,10/7/2012 3:29:01.832000 AM
05,5216309,591,-122.4838,37.77251,10/7/2012 3:12:01.838000 AM
05,5216309,591,-122.463837,37.773532,10/7/2012 3:15:01.844000 AM
05,5216309,591,-122.509934,37.773321,10/7/2012 3:07:01.850000 AM
05,5216127,512,-122.509934,37.773321,10/7/2012 10:03:00.105000 AM
05,5216150,501,-122.40731,37.78468,10/7/2012 11:08:00.691000 AM
05,5216150,501,-122.412189,37.781166,10/7/2012 11:12:00.697000 AM
05,5216150,501,-122.44627,37.7759,10/7/2012 11:27:00.703000 AM
05,5216269,504,-122.39352,37.79041,10/7/2012 7:57:00.389000 AM
02,5215104,202,-122.394917,37.794454,10/7/2012 3:25:00.267000 PM
02,5215104,202,-122.432828,37.786086,10/7/2012 3:03:00.273000 PM
02,5215104,202,-122.473077,37.782498,10/7/2012 2:43:00.279000 PM
05,5216287,502,-122.420144,37.77999,10/7/2012 10:14:00.157000 AM
05,5216287,502,-122.39352,37.79041,10/7/2012 10:30:00.163000 AM
05,5216287,502,-122.4838,37.77251,10/7/2012 9:51:00.169000 AM
05,5216287,502,-122.43851,37.77773,10/7/2012 10:06:00.175000 AM
05,5216287,502,-122.463837,37.773532,10/7/2012 9:57:00.181000 AM
05,5216287,502,-122.411329,37.78129,10/7/2012 10:18:00.187000 AM
05,5216287,502,-122.446828,37.775675,10/7/2012 10:02:00.194000 AM
05,5216287,502,-122.509934,37.773321,10/7/2012 9:44:00.200000 AM
05,5216287,502,-122.404586,37.786597,10/7/2012 10:22:00.206000 AM
05,5216293,509,-122.509934,37.773321,10/7/2012 5:12:00.085000 PM
05,5216293,509,-122.4838,37.77251,10/7/2012 5:18:00.093000 PM
05,5216171,514,-122.39352,37.79041,10/7/2012 2:06:00.077000 PM
05,5216171,514,-122.46411,37.77367,10/7/2012 2:44:00.084000 PM
05,5216171,514,-122.43822,37.77786,10/7/2012 2:33:00.090000 PM
05,5216171,514,-122.412189,37.781166,10/7/2012 2:21:00.096000 PM
05,5216171,514,-122.48452,37.7726,10/7/2012 2:50:00.103000 PM
05,5216171,514,-122.44627,37.7759,10/7/2012 2:37:00.109000 PM
05,5216150,501,-122.42071,37.78009,10/7/2012 11:16:00.710000 AM
05,5216150,501,-122.39352,37.79041,10/7/2012 10:57:00.716000 AM
05,5216150,501,-122.48452,37.7726,10/7/2012 11:40:00.722000 AM
05,5216150,501,-122.43822,37.77786,10/7/2012 11:23:00.729000 AM
05,5216150,501,-122.509934,37.773321,10/7/2012 11:46:00.736000 AM
05,5216150,501,-122.400411,37.790156,10/7/2012 11:03:00.742000 AM
05,5216150,501,-122.46411,37.77367,10/7/2012 11:34:00.748000 AM
05,5216269,504,-122.404586,37.786597,10/7/2012 7:49:00.396000 AM
05,5216269,504,-122.411329,37.78129,10/7/2012 7:46:00.402000 AM
05,5216269,504,-122.509934,37.773321,10/7/2012 7:16:00.408000 AM
05,5216269,504,-122.463837,37.773532,10/7/2012 7:28:00.413000 AM
05,5216269,504,-122.4838,37.77251,10/7/2012 7:23:00.419000 AM
05,5216269,504,-122.43851,37.77773,10/7/2012 7:35:00.426000 AM
05,5216269,504,-122.420144,37.77999,10/7/2012 7:42:00.432000 AM
05,5216269,504,-122.446828,37.775675,10/7/2012 7:32:00.438000 AM
02,5215099,206,-122.432828,37.786086,10/7/2012 4:43:00.883000 PM
02,5215099,206,-122.40793,37.7883,10/7/2012 4:55:00.890000 PM
02,5215099,206,-122.394917,37.794454,10/7/2012 5:04:00.896000 PM
02,5215099,206,-122.41956,37.7868,10/7/2012 4:50:00.901000 PM
02,5215099,206,-122.473077,37.782498,10/7/2012 4:24:00.907000 PM
02,5215099,206,-122.446885,37.787149,10/7/2012 4:37:00.913000 PM
05,5216144,513,-122.400411,37.790156,10/7/2012 5:58:00.888000 PM
05,5216144,513,-122.412189,37.781166,10/7/2012 6:07:00.893000 PM
05,5216126,511,-122.48452,37.7726,10/7/2012 9:41:00.529000 AM
05,5216126,511,-122.509934,37.773321,10/7/2012 9:47:00.535000 AM
05,5216126,511,-122.46371,37.77397,10/7/2012 9:35:00.541000 AM
05,5216293,509,-122.46371,37.77397,10/7/2012 5:22:00.100000 PM
05,5216171,514,-122.40731,37.78468,10/7/2012 2:17:00.115000 PM
05,5216171,514,-122.42071,37.78009,10/7/2012 2:26:00.121000 PM
05,5216171,514,-122.509934,37.773321,10/7/2012 2:56:00.126000 PM
05,5216171,514,-122.400411,37.790156,10/7/2012 2:12:00.132000 PM
71,5316968,7103,-122.405744,37.785857,10/7/2012 4:31:00.643000 PM
05,5216165,512,-122.46411,37.77367,10/7/2012 1:50:00.030000 PM
05,5216165,512,-122.509934,37.773321,10/7/2012 2:02:00.036000 PM
05,5216165,512,-122.412189,37.781166,10/7/2012 1:27:00.042000 PM
05,5216165,512,-122.44627,37.7759,10/7/2012 1:43:00.047000 PM
05,5216165,512,-122.48452,37.7726,10/7/2012 1:56:00.055000 PM
05,5216165,512,-122.43822,37.77786,10/7/2012 1:39:00.061000 PM
05,5216165,512,-122.40731,37.78468,10/7/2012 1:23:00.068000 PM
05,5216165,512,-122.42071,37.78009,10/7/2012 1:32:00.074000 PM
05,5216165,512,-122.400411,37.790156,10/7/2012 1:18:00.079000 PM
05,5216165,512,-122.39352,37.79041,10/7/2012 1:12:00.085000 PM
05,5216144,513,-122.43822,37.77786,10/7/2012 6:18:00.900000 PM
05,5216144,513,-122.40731,37.78468,10/7/2012 6:03:00.906000 PM
05,5216144,513,-122.46411,37.77367,10/7/2012 6:29:00.913000 PM
05,5216144,513,-122.48452,37.7726,10/7/2012 6:34:00.918000 PM
05,5216144,513,-122.42071,37.78009,10/7/2012 6:11:00.924000 PM
05,5216144,513,-122.509934,37.773321,10/7/2012 6:40:00.930000 PM
05,5216144,513,-122.44627,37.7759,10/7/2012 6:22:00.936000 PM
05,5216144,513,-122.39352,37.79041,10/7/2012 5:52:00.942000 PM
05,5216097,501,-122.48452,37.7726,10/7/2012 9:52:00.407000 PM
05,5216097,501,-122.400411,37.790156,10/7/2012 9:20:00.413000 PM
05,5216097,501,-122.42071,37.78009,10/7/2012 9:32:00.419000 PM
05,5216097,501,-122.39352,37.79041,10/7/2012 9:15:00.425000 PM
05,5216097,501,-122.46411,37.77367,10/7/2012 9:47:00.430000 PM
05,5216097,501,-122.412189,37.781166,10/7/2012 9:28:00.436000 PM
05,5216097,501,-122.40731,37.78468,10/7/2012 9:24:00.443000 PM
05,5216097,501,-122.43822,37.77786,10/7/2012 9:38:00.449000 PM
05,5216097,501,-122.509934,37.773321,10/7/2012 9:58:00.455000 PM
05,5216097,501,-122.44627,37.7759,10/7/2012 9:41:00.460000 PM
05,5216239,508,-122.463837,37.773532,10/7/2012 7:02:00.798000 PM
05,5216239,508,-122.411329,37.78129,10/7/2012 7:22:00.804000 PM
05,5216239,508,-122.509934,37.773321,10/7/2012 6:50:00.810000 PM
06,5316871,603,-122.47074,37.74887,10/7/2012 6:14:00.563000 AM
71,5316968,7103,-122.419183,37.775243,10/7/2012 4:39:00.650000 PM
71,5316968,7103,-122.44535,37.77021,10/7/2012 4:51:00.657000 PM
71,5316968,7103,-122.43076,37.77214,10/7/2012 4:45:00.663000 PM
71,5316968,7103,-122.394037,37.789689,10/7/2012 4:22:00.669000 PM
71,5316968,7103,-122.507509,37.750927,10/7/2012 5:20:00.674000 PM
71,5316968,7103,-122.47761,37.765526,10/7/2012 5:05:00.681000 PM
71,5316968,7103,-122.453464,37.768331,10/7/2012 4:57:00.688000 PM
05,5216152,506,-122.412189,37.781166,10/7/2012 11:30:00.423000 AM
05,5216152,506,-122.400411,37.790156,10/7/2012 11:21:00.429000 AM
05,5216152,506,-122.46411,37.77367,10/7/2012 11:52:00.436000 AM
05,5216152,506,-122.509934,37.773321,10/7/2012 12:04:00.442000 PM
05,5216152,506,-122.48452,37.7726,10/7/2012 11:58:00.449000 AM
05,5216152,506,-122.43822,37.77786,10/7/2012 11:41:00.459000 AM
05,5216152,506,-122.44627,37.7759,10/7/2012 11:45:00.468000 AM
05,5216152,506,-122.42071,37.78009,10/7/2012 11:34:00.477000 AM
05,5216152,506,-122.40731,37.78468,10/7/2012 11:26:00.486000 AM
05,5216152,506,-122.39352,37.79041,10/7/2012 11:15:00.494000 AM
05,5216239,508,-122.446828,37.775675,10/7/2012 7:07:00.817000 PM
05,5216239,508,-122.404586,37.786597,10/7/2012 7:26:00.822000 PM
05,5216239,508,-122.39352,37.79041,10/7/2012 7:33:00.828000 PM
05,5216239,508,-122.420144,37.77999,10/7/2012 7:18:00.835000 PM
05,5216239,508,-122.4838,37.77251,10/7/2012 6:57:00.840000 PM
05,5216239,508,-122.43851,37.77773,10/7/2012 7:11:00.846000 PM
06,5316871,603,-122.466241,37.76204,10/7/2012 6:09:00.572000 AM
06,5316871,603,-122.43076,37.77214,10/7/2012 5:57:00.580000 AM
06,5316871,603,-122.44535,37.77021,10/7/2012 6:02:00.588000 AM
06,5316875,601,-122.419183,37.775243,10/7/2012 6:36:00.326000 AM
71,5316944,7103,-122.44535,37.77021,10/7/2012 2:28:00.797000 PM
71,5316944,7103,-122.453464,37.768331,10/7/2012 2:34:00.804000 PM
03,5215136,302,-122.41956,37.7868,10/7/2012 10:01:00.951000 PM
03,5215136,302,-122.44688,37.78737,10/7/2012 9:46:00.957000 PM
03,5215136,302,-122.432828,37.786086,10/7/2012 9:56:00.964000 PM
03,5215136,302,-122.40793,37.7883,10/7/2012 10:06:00.970000 PM
03,5215136,302,-122.400674,37.790298,10/7/2012 10:12:00.976000 PM
05,5216197,591,-122.39352,37.79041,10/7/2012 10:40:00.232000 PM
05,5216197,591,-122.400411,37.790156,10/7/2012 10:45:00.240000 PM
05,5216197,591,-122.509934,37.773321,10/7/2012 11:23:00.249000 PM
05,5216197,591,-122.43822,37.77786,10/7/2012 11:03:00.257000 PM
05,5216197,591,-122.48452,37.7726,10/7/2012 11:17:00.266000 PM
05,5216197,591,-122.42071,37.78009,10/7/2012 10:57:00.274000 PM
05,5216197,591,-122.46411,37.77367,10/7/2012 11:12:00.283000 PM
05,5216197,591,-122.412189,37.781166,10/7/2012 10:53:00.291000 PM
05,5216197,591,-122.40731,37.78468,10/7/2012 10:49:00.299000 PM
05,5216197,591,-122.44627,37.7759,10/7/2012 11:06:00.307000 PM
05,5216202,503,-122.4838,37.77251,10/7/2012 10:53:00.549000 AM
05,5216202,503,-122.446828,37.775675,10/7/2012 11:05:00.556000 AM
05,5216202,503,-122.43851,37.77773,10/7/2012 11:09:00.562000 AM
05,5216202,503,-122.411329,37.78129,10/7/2012 11:21:00.569000 AM
05,5216202,503,-122.420144,37.77999,10/7/2012 11:17:00.574000 AM
05,5216202,503,-122.463837,37.773532,10/7/2012 11:00:00.581000 AM
05,5216202,503,-122.509934,37.773321,10/7/2012 10:46:00.586000 AM
05,5216202,503,-122.39352,37.79041,10/7/2012 11:33:00.592000 AM
12,5222074,1203,-122.40131,37.79428,10/7/2012 6:33:00.237000 PM
12,5222074,1203,-122.418333,37.752321,10/7/2012 6:03:00.243000 PM
12,5222074,1203,-122.400863,37.782152,10/7/2012 6:26:00.248000 PM
12,5222074,1203,-122.413729,37.771994,10/7/2012 6:20:00.256000 PM
12,5222074,1203,-122.410037,37.796556,10/7/2012 6:40:00.261000 PM
14,5310999,1414,-122.40664,37.782725,10/7/2012 10:39:00.623000 AM
14,5310999,1414,-122.393324,37.79324,10/7/2012 10:30:00.629000 AM
14,5310999,1414,-122.41971,37.76455,10/7/2012 10:53:00.635000 AM
14,5310999,1414,-122.422,37.74244,10/7/2012 11:07:00.642000 AM
14,5310999,1414,-122.446532,37.711468,10/7/2012 11:26:00.649000 AM
14,5310999,1414,-122.417292,37.774306,10/7/2012 10:46:00.655000 AM
14,5310999,1414,-122.441149,37.716455,10/7/2012 11:23:00.662000 AM
14,5310999,1414,-122.46126,37.70602,10/7/2012 11:33:00.668000 AM
09,5317236,0908,-122.407646,37.765701,10/7/2012 8:39:00.349000 PM
09,5317236,0908,-122.402614,37.712235,10/7/2012 8:57:00.356000 PM
09,5317236,0908,-122.405744,37.785857,10/7/2012 8:26:00.363000 PM
09,5317236,0908,-122.422219,37.713553,10/7/2012 9:06:00.370000 PM
09,5317236,0908,-122.418575,37.775368,10/7/2012 8:33:00.377000 PM
09,5317236,0908,-122.40556,37.73217,10/7/2012 8:50:00.383000 PM
09,5317236,0908,-122.415534,37.706939,10/7/2012 9:10:00.391000 PM
09,5317236,0908,-122.40644,37.75268,10/7/2012 8:44:00.399000 PM
12,5221995,1206,-122.422901,37.794784,10/7/2012 8:30:00.540000 PM
12,5222054,1204,-122.400863,37.782152,10/7/2012 3:04:00.894000 PM
12,5222054,1204,-122.422901,37.794784,10/7/2012 3:28:00.904000 PM
12,5222054,1204,-122.396723,37.78563,10/7/2012 3:07:00.913000 PM
12,5222054,1204,-122.40131,37.79428,10/7/2012 3:12:00.921000 PM
12,5222054,1204,-122.410037,37.796556,10/7/2012 3:20:00.929000 PM
10,5222065,1001,-122.410037,37.796556,10/7/2012 5:10:00.167000 PM
10,5222065,1001,-122.396723,37.78563,10/7/2012 4:57:00.174000 PM
10,5222065,1001,-122.422901,37.794784,10/7/2012 5:18:00.179000 PM
10,5222065,1001,-122.40163,37.766056,10/7/2012 4:46:00.186000 PM
10,5222065,1001,-122.40621,37.753067,10/7/2012 4:31:00.192000 PM
10,5222065,1001,-122.401661,37.771704,10/7/2012 4:50:00.198000 PM
10,5222065,1001,-122.40131,37.79428,10/7/2012 5:02:00.204000 PM
10,5222065,1001,-122.394986,37.776984,10/7/2012 4:52:00.211000 PM
