route,trip,longitude,latitude,scheduled_time,d_time
KT, 1415,-122.387445,37.748999,36540,-255
KT, 1415,-122.388558,37.760518,36720,-165
KT, 1415,-122.390836,37.734358,36180,-206
KT, 1415,-122.393864,37.776278,37140,99
KT, 1415,-122.39561,37.722449,35820,-102
KT, 1415,-122.396431,37.793152,37740,187
KT, 1415,-122.405021,37.708997,35460,-92
KT, 1415,-122.41934,37.775234,38100,166
KT, 1415,-122.435289,37.762683,38340,115
KT, 1415,-122.4658,37.740956,38820,246
KT, 1415,-122.465846,37.740893,38880,188
KT, 1415,-122.471618,37.734807,39060,645
KT, 1478,-122.387445,37.748999,37140,344
KT, 1478,-122.388558,37.760518,37320,416
KT, 1478,-122.390836,37.734358,36780,396
KT, 1478,-122.393864,37.776278,37740,814
KT, 1478,-122.39561,37.722449,36420,318
KT, 1478,-122.396431,37.793152,38340,890
KT, 1478,-122.405021,37.708997,36060,332
KT, 1478,-122.41934,37.775234,38700,904
KT, 1478,-122.435289,37.762683,38940,868
KT, 1478,-122.446651,37.720876,40500,1022
KT, 1478,-122.471618,37.734807,39660,916
KT, 1423,-122.387445,37.748999,37740,425
KT, 1423,-122.388558,37.760518,37920,484
KT, 1423,-122.390836,37.734358,37380,487
KT, 1423,-122.393864,37.776278,38340,467
KT, 1423,-122.39561,37.722449,37020,508
KT, 1423,-122.396431,37.793152,38940,490
KT, 1423,-122.405021,37.708997,36660,578
KT, 1423,-122.41934,37.775234,39300,484
KT, 1423,-122.435289,37.762683,39540,443
KT, 1423,-122.446651,37.720876,41100,622
KT, 1423,-122.4658,37.740956,40020,511
KT, 1423,-122.465846,37.740893,40080,454
KT, 1423,-122.471618,37.734807,40260,615
KT, 1533,-122.387445,37.748999,38940,-194
KT, 1533,-122.388558,37.760518,39120,-109
KT, 1533,-122.390836,37.734358,38580,-175
KT, 1533,-122.393864,37.776278,39540,-61
KT, 1533,-122.39561,37.722449,38220,-181
KT, 1533,-122.396431,37.793152,40140,-56
KT, 1533,-122.405021,37.708997,37860,-83
KT, 1533,-122.41934,37.775234,40500,-74
KT, 1533,-122.435289,37.762683,40740,-118
KT, 1533,-122.446651,37.720876,42300,-3
KT, 1533,-122.4658,37.740956,41220,-30
KT, 1533,-122.465846,37.740893,41280,-90
KT, 1533,-122.471618,37.734807,41460,-86
KT, 1431,-122.387445,37.748999,39540,22
KT, 1431,-122.388558,37.760518,39720,72
KT, 1431,-122.390836,37.734358,39180,53
KT, 1431,-122.39561,37.722449,38820,105
KT, 1431,-122.396431,37.793152,40740,486
KT, 1431,-122.405021,37.708997,38460,161
KT, 1431,-122.41934,37.775234,41100,539
KT, 1431,-122.435289,37.762683,41340,494
KT, 1431,-122.446651,37.720876,42900,43701
KT, 1431,-122.4658,37.740956,41820,506
KT, 1431,-122.465846,37.740893,41880,449
KT, 1431,-122.471618,37.734807,42060,491
KT, 1532,-122.388558,37.760518,40320,156
KT, 1532,-122.390836,37.734358,39780,180
KT, 1532,-122.393864,37.776278,40740,170
KT, 1532,-122.39561,37.722449,39420,96
KT, 1532,-122.396431,37.793152,41340,110
KT, 1532,-122.405021,37.708997,39060,213
KT, 1532,-122.41934,37.775234,41700,96
KT, 1532,-122.435289,37.762683,41940,53
KT, 1532,-122.446651,37.720876,86700,64
KT, 1532,-122.4658,37.740956,42420,55
KT, 1532,-122.465846,37.740893,42480,4
KT, 1532,-122.471618,37.734807,42660,24
KT, 1497,-122.387445,37.748999,40740,559
KT, 1497,-122.388558,37.760518,40920,698
KT, 1497,-122.390836,37.734358,40380,434
KT, 1497,-122.393864,37.776278,41340,791
KT, 1497,-122.39561,37.722449,40020,100
KT, 1497,-122.396431,37.793152,41940,786
KT, 1497,-122.405021,37.708997,39660,88
KT, 1497,-122.41934,37.775234,42300,820
KT, 1497,-122.435289,37.762683,42540,43995
KT, 1497,-122.446651,37.720876,87300,958
KT, 1497,-122.4658,37.740956,43020,44016
KT, 1497,-122.465846,37.740893,43080,43958
KT, 1497,-122.471618,37.734807,86460,819
KT, 1412,-122.387445,37.748999,41340,89
KT, 1412,-122.388558,37.760518,41520,184
KT, 1412,-122.390836,37.734358,40980,-77
KT, 1412,-122.393864,37.776278,41940,288
KT, 1412,-122.39561,37.722449,40620,-110
KT, 1412,-122.396431,37.793152,42540,332
KT, 1412,-122.41934,37.775234,42900,43535
KT, 1412,-122.435289,37.762683,43140,43518
KT, 1412,-122.446651,37.720876,87900,458
KT, 1412,-122.4658,37.740956,86820,521
KT, 1412,-122.465846,37.740893,86880,461
KT, 1412,-122.471618,37.734807,87060,459
KT, 1520,-122.387445,37.748999,41940,178
KT, 1520,-122.388558,37.760518,42120,236
KT, 1520,-122.390836,37.734358,41580,161
KT, 1520,-122.393864,37.776278,42540,511
