PUBLIC_ROUTE_NAME,NEXTBUS_VEHICLE_ASSIGNMENT,TRIP_ID,BLOCK_NAME,IS_TWO_CAR,CAR_NUMBER,STOP_ID,LONGITUDE,LATITUDE,NEXTBUS_ARRIVAL_TIME,SCHEDULED_ARRIVAL_TIME,dTIME
F, 1061,5311510,9811,N,0,5696,-122.419183,37.775243,10/3/2012 6:22:06.000000 PM,10/3/2012 6:11:00.536000 PM,666
F, 1061,5311510,9811,N,0,5661,-122.428628,37.767829,10/3/2012 6:27:31.000000 PM,10/3/2012 6:18:00.520000 PM,571
F, 1078,5311511,9852,N,0,4726,-122.393874,37.794105,10/3/2012 5:51:12.000000 PM,10/3/2012 5:57:00.445000 PM,-348
F, 1078,5311511,9852,N,0,5657,-122.399069,37.79111,10/3/2012 5:54:42.000000 PM,10/3/2012 6:02:00.476000 PM,-438
F, 1078,5311511,9852,N,0,5694,-122.405744,37.785857,10/3/2012 6:00:41.000000 PM,10/3/2012 6:07:00.431000 PM,-379
F, 1078,5311511,9852,N,0,3095,-122.41081,37.807841,10/3/2012 5:38:04.000000 PM,10/3/2012 5:45:00.456000 PM,-416
F, 1078,5311511,9852,N,0,5656,-122.412441,37.780568,10/3/2012 6:07:03.000000 PM,10/3/2012 6:12:00.462000 PM,-297
F, 1078,5311511,9852,N,0,5184,-122.417366,37.807248,10/3/2012 5:38:04.000000 PM,10/3/2012 5:41:00.469000 PM,-176
F, 1078,5311511,9852,N,0,5696,-122.419183,37.775243,10/3/2012 6:11:44.000000 PM,10/3/2012 6:17:00.438000 PM,-316
F, 1078,5311511,9852,N,0,5661,-122.428628,37.767829,10/3/2012 6:21:34.000000 PM,10/3/2012 6:24:00.424000 PM,-146
F, 1078,5311511,9852,N,0,3311,-122.434866,37.76252,10/3/2012 6:26:33.000000 PM,10/3/2012 6:29:00.413000 PM,-147
F, 1059,5311512,9812,N,0,4726,-122.393874,37.794105,10/3/2012 6:06:41.000000 PM,10/3/2012 6:03:00.002000 PM,221
F, 1059,5311512,9812,N,0,5657,-122.399069,37.79111,10/3/2012 6:11:45.000000 PM,10/3/2012 6:08:00.972000 PM,225
F, 1059,5311512,9812,N,0,5694,-122.405744,37.785857,10/3/2012 6:15:56.000000 PM,10/3/2012 6:13:00.964000 PM,176
F, 1059,5311512,9812,N,0,3095,-122.41081,37.807841,10/3/2012 5:52:52.000000 PM,10/3/2012 5:51:00.009000 PM,112
F, 1059,5311512,9812,N,0,5656,-122.412441,37.780568,10/3/2012 6:21:09.000000 PM,10/3/2012 6:18:00.986000 PM,189
F, 1059,5311512,9812,N,0,5184,-122.417366,37.807248,10/3/2012 5:48:36.000000 PM,10/3/2012 5:47:00.022000 PM,96
F, 1059,5311512,9812,N,0,5696,-122.419183,37.775243,10/3/2012 6:28:10.000000 PM,10/3/2012 6:23:00.994000 PM,310
F, 1059,5311512,9812,N,0,5661,-122.428628,37.767829,10/3/2012 6:33:55.000000 PM,10/3/2012 6:30:00.979000 PM,235
F, 1052,5311513,9804,N,0,4726,-122.393874,37.794105,10/3/2012 6:09:33.000000 PM,10/3/2012 6:09:00.043000 PM,33
F, 1052,5311513,9804,N,0,5657,-122.399069,37.79111,10/3/2012 6:12:40.000000 PM,10/3/2012 6:14:00.054000 PM,-80
F, 1052,5311513,9804,N,0,5694,-122.405744,37.785857,10/3/2012 6:17:44.000000 PM,10/3/2012 6:19:00.015000 PM,-76
F, 1052,5311513,9804,N,0,3095,-122.41081,37.807841,10/3/2012 5:57:04.000000 PM,10/3/2012 5:57:00.032000 PM,4
F, 1052,5311513,9804,N,0,5656,-122.412441,37.780568,10/3/2012 6:23:03.000000 PM,10/3/2012 6:24:00.076000 PM,-57
F, 1052,5311513,9804,N,0,5184,-122.417366,37.807248,10/3/2012 5:53:03.000000 PM,10/3/2012 5:53:00.065000 PM,3
F, 1052,5311513,9804,N,0,5696,-122.419183,37.775243,10/3/2012 6:30:33.000000 PM,10/3/2012 6:29:00.088000 PM,93
F, 1052,5311513,9804,N,0,5661,-122.428628,37.767829,10/3/2012 6:38:15.000000 PM,10/3/2012 6:36:00.023000 PM,135
F, 1052,5311513,9804,N,0,3311,-122.434866,37.76252,10/3/2012 6:42:00.000000 PM,10/3/2012 6:41:00.099000 PM,60
F, 1818,5311515,9805,N,0,4726,-122.393874,37.794105,10/3/2012 6:52:23.000000 PM,10/3/2012 6:22:00.538000 PM,1823
F, 1818,5311515,9805,N,0,5657,-122.399069,37.79111,10/3/2012 6:56:46.000000 PM,10/3/2012 6:27:00.497000 PM,1786
F, 1818,5311515,9805,N,0,5694,-122.405744,37.785857,10/3/2012 7:02:17.000000 PM,10/3/2012 6:32:00.554000 PM,1817
F, 1818,5311515,9805,N,0,3095,-122.41081,37.807841,10/3/2012 6:39:23.000000 PM,10/3/2012 6:10:00.522000 PM,1763
F, 1818,5311515,9805,N,0,5656,-122.412441,37.780568,10/3/2012 7:08:17.000000 PM,10/3/2012 6:37:00.506000 PM,1877
F, 1818,5311515,9805,N,0,5184,-122.417366,37.807248,10/3/2012 6:35:07.000000 PM,10/3/2012 6:06:00.546000 PM,1747
F, 1818,5311515,9805,N,0,5696,-122.419183,37.775243,10/3/2012 7:13:47.000000 PM,10/3/2012 6:42:00.514000 PM,1907
F, 1818,5311515,9805,N,0,5661,-122.428628,37.767829,10/3/2012 7:20:14.000000 PM,10/3/2012 6:49:00.530000 PM,1874
F, 1818,5311515,9805,N,0,3311,-122.434866,37.76252,10/3/2012 7:25:11.000000 PM,10/3/2012 6:54:00.489000 PM,1871
F, 1057,5311522,9817,N,0,4726,-122.393874,37.794105,10/3/2012 11:06:36.000000 PM,10/3/2012 11:06:00.376000 PM,36
F, 1057,5311522,9817,N,0,5657,-122.399069,37.79111,10/3/2012 11:09:52.000000 PM,10/3/2012 11:10:00.383000 PM,-8
F, 1057,5311522,9817,N,0,5694,-122.405744,37.785857,10/3/2012 11:13:40.000000 PM,10/3/2012 11:14:00.398000 PM,-20
F, 1057,5311522,9817,N,0,3095,-122.41081,37.807841,10/3/2012 10:56:39.000000 PM,10/3/2012 10:56:00.390000 PM,39
